userName,date,goodsNo,userSexMen,userSexWomen,userHeight,userWeight,goodsSize,reviewContent,reviewImg,reviewStyle,size,bright,color,thickness,weightness,touch,helpNo,styleLikeNo
011123,2020.08.03,1447415,0,1, 150cm, 38kg,S,"['생각보다 색이 어두웠어요!', <br/>, '상의에 비해 사이즈가 작게 나온 것 같기도 해요']",,0,2,3,2,0,0,0,0,0
뉴비_61967ff7e9ae,2022.01.31,1447415,0,1, 155cm, 44kg,S,['예뻐요 소재도 부들부들하고 밑단 포인트가 넘 좋아요'],https://image.msscdn.net/data/estimate/1447415_0/gallery_61f7def6c521a.jpg.view,0,2,2,2,0,0,0,0,0
풒푸릐릥,2022.01.13,1447415,0,1, 162cm, 49kg,M,"['재구매했습니다! ', <br/>, '색감 너무 이뻐요♥︎', <br/>, '배송도 빠르고 잘입겠습니다!']",https://image.msscdn.net/data/estimate/1447415_0/gallery_61dfcb6a24911.jpg.view,0,2,2,2,0,0,0,0,0
담렐,2021.10.24,1447415,0,1, 164cm, 50kg,S,['핏 길이 모두 다 마음에 들어요 무엇보다 디자인이 마음에 드네용 ㅎㅎ'],https://image.msscdn.net/data/estimate/1447415_0/gallery_617437127d044.jpg.view,0,2,2,2,0,0,0,0,0
오늘도쇼핑중,2021.10.15,1447415,0,1, 160cm, 46kg,S,"['사이즈 소재 퀄리티 색상 다 맘에 쏙 듭니다', <br/>, '여기저기 코디하기도 좋을것 같아요']",https://image.msscdn.net/data/estimate/1447415_0/gallery_616973a7b9750.jpg.view,0,2,1,1,0,0,0,0,0
011123,2020.08.03,1447415,0,1, 150cm, 38kg,S,"['세트 상의에 비해 작아요! 그래서 잘 맞네요', <br/>, '허리 시보리도 짱짱해요']",https://image.msscdn.net/data/estimate/1447415_0/gallery_5f281fa359c3a.jpg.view,0,2,3,2,0,0,0,0,0
쌉!,2021.02.18,1603046,0,1, 155cm, 37kg,베이지/FREE,['허리가 너무 크네요ㅜ 수선해서 입을까 했는데 그냥 엄마 드려야겠어요'],,0,1,3,3,0,0,0,0,0
G2g3g4,2020.12.23,1524513,0,1, 158cm, 49kg,S,['길이도 적당하고 편하고 좋아용ㅋㅋ그대신 허리가 너무 잘 늘어났어용'],https://image.msscdn.net/data/estimate/1524513_0/gallery_5fe20f1033f47.jpg.view,1,2,1,2,0,0,0,0,0
각각가ㅏㄱ,2021.02.11,1524513,0,1, 170cm, 47kg,S,['마르고 골반 없는 체형인데 치마 골반 쪽이 딱 맞네요 좀 당황쓰...디자인은 그냥 무난해요'],,0,2,2,2,0,0,0,0,0
닷그븐,2020.10.21,1524513,0,1, 159cm, 45kg,S,['사진 그대로 진짜 예쁩니다. 그리고 어디에도 잘 어울려서 무난해요!'],,0,2,2,2,0,0,0,0,0
h ae gen,2020.10.16,1524513,0,1, 164cm, 45kg,S,['롱스커트 입으면 깡통같아보이는데 이건 좀 이쁠 것 같아서 샀어요 성공한듯ㅎㅎ 치마 라인이 엄청 이뻐요 옆 주머니에 붙어있는 쪼곰한 빨간 라벨도 귀엽구 퀄리티도 당연히 좋고 진짜 믿고 사는 브랜드..💕💕'],,0,2,1,1,0,0,0,0,0
G2g3g4,2020.10.12,1524513,0,1, 158cm, 50kg,S,['진짜 이뻐용ㅎㅎ 상의 뭘입어도 어울려용ㅋㅋ 허리는 쬐끔크지만 좋아요'],,0,2,1,2,0,0,0,0,0
G2g3g4,2020.10.26,1524513,0,1, 158cm, 49kg,S,['진짜 편하고 예뻐용!.! 사고 계속 입었어용 색 매치하기도너무 쉬워용'],https://image.msscdn.net/data/estimate/1524513_0/gallery_5f96c15ec4efd.jpg.view,0,2,1,2,0,0,0,0,0
뉴비_cb72bb83,2021.09.08,1776099,0,1, 164cm, 58kg,M,['블랙 색상입어 보고 엄 편하고 핏이 이뻐서 밝은색상 추가 구매했어요'],,0,2,1,1,0,0,0,0,0
기린느,2021.08.02,1878657,0,1, 162cm, 56kg,1,"['검정컬러가 있어서 사이즈 등의 정보가 있는 상태에서 구입했어요!', <br/>, '공단천? 폴리천이라 재질이 고급진 느낌은 없지만', <br/>, '패턴에 홀려 구입한거기에! 아주 만족합니다.', <br/>, '재질 외에는 디테일이 꽤 있는 옷이에요.', <br/>, '1사이즈가 허리 28사이즈의 저에게도 살짝 큰감이 있어서', <br/>, '체구가 작으신분들은 허리부분이 많이 남을 듯합니다.']",https://image.msscdn.net/data/estimate/1878657_0/gallery_61075b436b246.jpg.view,1,1,2,1,0,0,0,0,0
뉴비_ee6f13c7,2021.06.11,1878657,0,1, 160cm, 48kg,1,['이쁜 무늬가 들어간 스커트입니다 여름에도 입을수 잇을거 같고요 한겨울만 피하면 될거같아요^^'],https://image.msscdn.net/data/estimate/1878657_0/gallery_60c3137fe6ca2.jpg.view,1,2,2,2,0,0,0,0,0
기린느,2021.09.09,1878657,0,1, 162cm, 56kg,1,['플리즈 진짜 프린프 맛집이여요. 검정있는데 휜색도 아른거려서 구매...ㅎㅎ'],,0,1,2,1,0,0,0,0,0
뉴비_ee6f13c7,2021.06.03,1878657,0,1, 160cm, 48kg,1,"['허리가 약간 여유 있습니다^^', <br/>, '옷은 한겨울빼고 다 입을수 있는거 같아요 귀여운 치마에요']",,0,2,2,2,0,0,0,0,0
기린느,2021.09.09,1878657,0,1, 162cm, 56kg,1,['빵순이라서 입으면 행복해지는 스커트라고 생각해요~ㅋㅋ'],https://image.msscdn.net/data/estimate/1878657_0/gallery_6139f3e389153.jpg.view,0,1,2,1,0,0,0,0,0
뉴비_ee6f13c7,2021.06.03,1878657,0,1, 160cm, 48kg,1,['식빵이 너무 귀엽습니다 ㅎ 지금 반팔입고 입어도 되겠어요 배송은 늘 빠릅니다 그래서 감사합니다 앞으로도 이쁜옷 많이 만들어주세요'],https://image.msscdn.net/data/estimate/1878657_0/gallery_60b88c0a5f266.jpg.view,0,2,2,2,0,0,0,0,0
기마혀,2022.03.12,1198126,0,1, 152cm, 42kg,베이지/Free,['이뻐요 따듯하고 옆에 절개도 포인트 돼서 넘 맘에 들어오'],https://image.msscdn.net/data/estimate/1198126_0/gallery_622ba170a2dff.jpg.view,1,2,2,2,0,0,0,0,0
뉴비_fd162fd2,2022.01.06,1198126,0,1, 155cm, 45kg,베이지/Free,['155기준 무릎아래까 충분히 덮어서 더 좋은것같아요 니트짜임도 탄탄하고 옆에도 트여있어서 더 날씬해보입니당'],https://image.msscdn.net/data/estimate/1198126_0/gallery_61d6d6cd29cec.jpg.view,1,2,2,1,0,0,0,0,0
YBCom,2021.11.07,1198126,0,1, 168cm, 69kg,베이지/Free,['이쁘고 딱 원하는 색상과 핏이네요 재구매 의사 있습니다 ㅎㅎ'],https://image.msscdn.net/data/estimate/1198126_0/gallery_6187a708aafe3.jpg.view,1,2,2,2,0,0,0,0,0
뉴비_3d53,2022.02.15,1198126,0,1, 155cm, 45kg,베이지/Free,['세일해서 싸게 잘 샀어요 예쁘고 재질도 나쁘지 않아요!'],,0,2,2,2,0,0,0,0,0
연어국수,2022.01.24,1198126,0,1, 153cm, 45kg,베이지/Free,"['허리두 짱짱하구', <br/>, '따뜻해요', <br/>, '생각보다 예쁜 핏은 아니에요']",,0,2,2,2,0,0,0,0,0
라비레씨,2022.01.21,1198126,0,1, 168cm, 50kg,베이지/Free,['색도 밝고 니트 소재이다보니 아무래도 어두운 색 보더는 부해보이는건 있습니다'],,0,2,1,2,0,0,0,0,0
뉴비_fd162fd2,2021.12.30,1198126,0,1, 155cm, 45kg,베이지/Free,['은근히 따듯하고 옆트임이있어서 이뻐요 니트짜임도 탄탄해서 가격대비 퀄 좋습니당'],,0,2,2,1,0,0,0,0,0
하욘욘이,2021.12.10,1198126,0,1, 165cm, 55kg,베이지/Free,['몸매 부각이 심한편은 아닌데 길이가 좀 애매하네요'],,0,2,1,1,0,0,0,0,0
YBCom,2021.11.01,1198126,0,1, 168cm, 69kg,베이지/Free,"['이쁘고 딱 원하는 색상과 핏이네요', <br/>, '재구매 의사 있습니다 ㅎㅎ']",,0,2,2,2,0,0,0,0,0
뉴비_3d53,2022.02.15,1198126,0,1, 155cm, 45kg,베이지/Free,['세일해서 싸게 잘 샀어요 예쁘고 재질도 나쁘지 않아요!'],https://image.msscdn.net/data/estimate/1198126_0/gallery_620a97174450c.jpg.view,0,2,2,2,0,0,0,0,0
라비레씨,2022.01.24,1198126,0,1, 168cm, 50kg,베이지/Free,"['마침 밝은 베이색 숏패딩이 있어서 같이 맞춰입으려고 구매했어요. 밝은색이라 좀 부해보이는 경향이 있는데, 그냥 골지 니트치마보다는 꽤배기 무늬가 있어서 시선이 분산되서 덜 부해보이는것같아서 좋습니다. 트임이 있어서 움직이기도 편해요.']",https://image.msscdn.net/data/estimate/1198126_0/gallery_61ee22bea8759.jpg.view,0,2,1,2,0,0,0,0,0
뉴비_fd162fd2,2021.12.30,1198126,0,1, 155cm, 45kg,베이지/Free,['155기준 무릎아래까 충분히 덮어서 더 좋은것같아요 니트짜임도 탄탄하고 옆에도 트여있어서 더 날씬해보입니당'],https://image.msscdn.net/data/estimate/1198126_0/gallery_61cd793a27f89.jpg.view,0,2,2,1,0,0,0,0,0
지워ㄴㅣ,2021.11.28,2154472,0,1, 160cm, 44kg,카키/FREE,['길이가 너무 길지만 색감이 너무 이뻐요 화면 그대로에요'],https://image.msscdn.net/data/estimate/2154472_0/gallery_61a3507ebf870.jpg.view,1,1,2,2,0,0,0,0,0
지워ㄴㅣ,2021.11.28,2154472,0,1, 160cm, 44kg,카키/FREE,['길이가 조금 길어요 그래도 색감이 화면 그대로 이쁘네요'],,0,1,2,2,0,0,0,0,0
멤버_704946e152f5,2022.01.10,1961710,0,1, 165cm, 50kg,F,['오래 전부터 너무 사고 싶었던거라 기대한만큼 예쁘네요'],,0,2,2,2,0,0,0,0,0
다롱런,2022.03.13,2253213,0,1, 178cm, 70kg,M,['키가 178인지라 걱정했는데 발목까진 아니더라도 종아리 아래쪽까진 옵니다 대만족 ㅎ헤헤'],,0,2,3,1,0,0,0,0,0
도롱뇽꼬치구이,2022.03.05,2253213,0,1, 160cm, 47kg,S,['언니 선물로 사줬는데 잘 입고다니네요 만족합니다'],,0,2,2,2,0,0,0,0,0
브론즈_05290a5ccee,2021.12.04,2253213,0,1, 165cm, 60kg,M,['생각보다 맨질맨질하고 빳빳한 질감이라 모양이 잡혀져서 오네요. 한 번 세탁해봐야 알 것 같아요. 다른 상품보다 기장 길어서 샀어요. 잘입겠습니다!'],,0,2,2,2,0,0,0,0,0
Sooolh,2021.12.04,1594210,0,1, 163cm, 53kg,M,['사이즈 안 맞을까봐 걱정 많이 했는데 잘 맞는거 같아요.!! ㅊㅊㅎ~!'],https://image.msscdn.net/data/estimate/1594210_0/gallery_61aafbbed3faf.jpg.view,1,2,2,2,0,0,0,0,0
AFINEA,2021.12.07,1594210,0,1, 165cm, 56kg,M,['늘어나는게 하나도 없어서 입기 조금 불편한데 입으면 사이즈 괜찮고 핏도 예뻐용'],,0,2,1,1,0,0,0,0,0
뉴비_827b1e03,2021.07.02,1594210,0,1, 155cm, 46kg,M,['허리는 작고 통은 넓은 편입니다. 여름에 입긴 덥고 그외 계절에 청바지처럼 편하게 입을 수 있는 정도입니다.'],,0,3,2,2,0,0,0,0,0
쭈사세,2021.03.11,1594210,0,1, 159cm, 40kg,S,['허리가 얇은 편인데 잘 맞아서 좋았어요. 색감도 예쁘고 길이감도 좋아요.'],,0,2,2,2,0,0,0,0,0
나무줍는비버,2020.12.31,1618125,0,1, 164cm, 50kg,S,['생각보다 조금 작았어요 길이가 짧아서 신경쓰이더라구요 하나 더 큰 사이즈로 살 걸 그랬습니당 근데 스타일은 넘 이뻐용 살 더 빼서 입을라구요ㅎㅎ'],https://image.msscdn.net/data/estimate/1618125_0/gallery_5fed753788f42.jpg.view,1,3,2,1,0,0,0,0,0
뉴비_a8424afc,2020.12.08,1618125,0,1, 170cm, 60kg,L,"['디자인이 특이하고 예뻐요', <br/>, '사이즈는 29입는데 딱 맞음']",https://image.msscdn.net/data/estimate/1618125_0/gallery_5fcedc47a175b.jpg.view,1,2,2,2,0,0,0,0,0
묘늬,2021.01.29,1618125,0,1, 167cm, 60kg,L,['디테일 좋고 예쁜데 골반이 좁게 나온건지 허리가 큰건지 골반은 맞는데 허리가 좀 뜨네요 핏이 어정쩡'],,0,1,2,1,0,0,0,0,0
is2s2i,2020.12.23,1618125,0,1, 167cm, 48kg,S,"['사이즈 딱맞구', <br/>, '길이도 적당해요!!', <br/>, '수술달린 치마 조아하는데', <br/>, '흔한 디자인ㅇㅏ니라서', <br/>, '더 조아욘ㅎ']",,0,2,3,1,0,0,0,0,0
뉴비_a8424afc,2020.12.08,1618125,0,1, 170cm, 60kg,L,['디자인이 예뻐서 샀는데 프린지 부분이 접혀서 박힌 부분이 몇군데 있어서 퀄리티은 떨어지지만 박음질이나 재질은 나쁘지 않음'],,0,2,2,2,0,0,0,0,0
is2s2i,2020.12.23,1618125,0,1, 167cm, 48kg,S,"['사이즈 딱맞구', <br/>, '길이도 적당해요!!', <br/>, '수술달린 치마 조아하는데', <br/>, '흔한 디자인ㅇㅏ니라서', <br/>, '더 조아욘ㅎ']",https://image.msscdn.net/data/estimate/1618125_0/gallery_5fe2c92177752.jpg.view,0,2,3,1,0,0,0,0,0
뉴비_a8424afc,2020.12.08,1618125,0,1, 170cm, 60kg,L,['자수가 올록볼록한 재질입니다 허리 29입는데 L사이즈 딱 맞아요'],https://image.msscdn.net/data/estimate/1618125_0/gallery_5fced127f29a2.jpg.view,0,2,2,2,0,0,0,0,0
달히ㅣ,2021.06.22,1950845,0,1, 163cm, 54kg,IVORY/S,"['새하얀 색이라 너무 부담스럽지는 않을까 했는뎅 넘 맘에 들어요! 치마 폭, 길이, 벨트 구멍까지 다 마음에 들어요']",https://image.msscdn.net/data/estimate/1950845_0/gallery_60d0b0da73927.jpg.view,1,2,2,1,0,0,0,0,0
달히ㅣ,2021.06.22,1950845,0,1, 163cm, 54kg,IVORY/S,['이렇게 새하얀 치마는 처음이라 여러 상품들 엄청 비교하고 위메농으로 골랐어요 치마 폭 길이 벨트구멍 디테일 모두 다 마음에 들어요!'],,0,2,2,1,0,0,0,0,0
달히ㅣ,2021.06.22,1950845,0,1, 163cm, 54kg,IVORY/S,['약간 바스락거리는 재질이에요 색도 새하얗고 맘에들어요'],https://image.msscdn.net/data/estimate/1950845_0/gallery_60d0b1459f71c.jpg.view,0,2,2,1,0,0,0,0,0
나무꼬,2021.12.29,2062432,0,1, 157cm, 39kg,S,['편하고 예뻐서 맨날 입어버리고 싶어요 트임디테일도 굿굿'],,0,2,2,2,0,0,0,0,0
삼순짱,2021.04.17,1443272,0,1, 155cm, 42kg,NONE,['키작고 마른 체형에 딱이에요. 허리싸이즈도 오케이'],https://image.msscdn.net/data/estimate/1443272_0/gallery_607aa1359aa6a.jpg.view,1,2,2,2,0,0,0,0,0
삼순짱,2021.04.17,1443272,0,1, 155cm, 42kg,NONE,['생각보다 디자인 재질  완전 맘에 들어요. 컬러도 고급지고 어떤옷에도 잘 어울릴것  같아요.'],,0,2,2,2,0,0,0,0,0
파이리 소듕이,2021.07.30,1443272,0,1, 158cm, 44kg,NONE,"['158에 44kg을 위한 맞춤 옷처럼, 너무 예뻐요..', <br/>, '내일부터 당장 입을려고 오자마자 세탁했어요.', <br/>, '바스락거리는 시원한 천이고, 구김도 안갈것 같아요.', <br/>, '예쁘게 잘 입을게요..']",https://image.msscdn.net/data/estimate/1443272_0/gallery_6103dc7fd45f4.jpg.view,0,2,1,1,0,0,0,0,0
삼순짱,2021.04.17,1443272,0,1, 155cm, 42kg,NONE,['재질이얇고 시원하지만 형태가 그대로 유지되고 색상도 고급스로워 활용도가 많을것으로 예상'],https://image.msscdn.net/data/estimate/1443272_0/gallery_607aa1dc7e7bf.jpg.view,0,2,2,2,0,0,0,0,0
뉴비_9536fe02,2021.09.13,1173616,0,1, 170cm, 54kg,M,['옷 색이 약간 탁했어요 그래도 귀여워요 그냥 무난하게 입고 다닐 수 있을 것 같아요'],https://image.msscdn.net/data/estimate/1173616_0/gallery_613e437d64389.jpg.view,1,2,2,2,0,0,0,0,0
ddppdd,2021.06.08,1173616,0,1, 162cm, 57kg,M,"['배가 좀 나왔는데 소재가 도톰해서 잘 가려져요 ', <br/>, '촌스럽지 않은 이쁜 핑크라 평소에 잘입을듯해요']",https://image.msscdn.net/data/estimate/1173616_0/gallery_60be42f7ae733.jpg.view,1,2,2,2,0,0,0,0,0
ddppdd,2021.05.21,1173616,0,1, 162cm, 57kg,M,['색이 아주 핑크핑크한게 예뿌네요 소재가 단단한게 좋아요'],,0,2,2,2,0,0,0,0,0
짱짱이누나,2021.09.26,1152237,0,1, 168cm, 45kg,Black/S,['기장이 많이 짧아요ㅠㅠ 조금만 더 길었으면 좋았을거같아요ㅠㅠ'],,0,2,2,2,0,0,0,0,0
말랑구름,2020.05.03,1333662,0,1, 159cm, 52kg,IVORY/F,['완전 귀엽고 러블리한 캉캉스커트에요 옆에 리본이 포인트가 되서 이뻐요'],https://image.msscdn.net/data/estimate/1333662_0/gallery_5eae93f052de4.jpg.view,1,2,1,2,0,0,0,0,0
Doris-,2020.03.27,1333662,0,1, 158cm, 45kg,BLACK/F,"['여자친구 선물로 사줬는데 너무 이뻐요, 애초에 매장에서 입어보고 주문하게 되었습니다. 대.만.족!!']",https://image.msscdn.net/data/estimate/1333662_0/gallery_5e7db34a2fab5.jpg.view,1,2,3,1,0,0,0,0,0
두부전,2020.03.24,1333662,0,1, 167cm, 54kg,BLACK/F,['스트링이 조절 가능해서 취향대로 치마를 만들(?)어서 입을 수 있어요 어떤 상의에도 잘 어울리고 예쁩니다 ㅎ ㅎ'],https://image.msscdn.net/data/estimate/1333662_0/gallery_5e79b4d39a9f1.jpg.view,1,2,3,1,0,0,0,0,0
카피츄,2022.03.03,1333662,0,1, 158cm, 45kg,IVORY/F,"['봄 되면 입으려구요', <br/>, '그냥 무난,,.,. 생각했던 그 옷 그대로입니다']",,0,2,2,2,0,0,0,0,0
ㅈㅇㄹㄱ,2022.01.24,1333662,0,1, 166cm, 56kg,BLACK/F,['생각보다 조금 짧았지만 맨투맨 밑에 입으면 꾸안꾸로 잘 입을 수 있을 것 같아용~'],,0,2,2,2,0,0,0,0,0
링징링징,2021.11.06,2091476,0,1, 172cm, 57kg,D/GRAY/M,"['가격이 비싸서 고민했는데 고민한 게 무색할 만큼 예뻐요', <br/>, '다만 하리가 너무 커서 줄야야할 거 같아요']",https://image.msscdn.net/data/estimate/2091476_0/gallery_6185f00e1755c.jpg.view,1,1,3,1,0,0,0,0,0
링징링징,2021.11.06,2091476,0,1, 172cm, 57kg,D/GRAY/M,"['가격이 비싸서 고민했는데 고민한 게 무색할 만큼 예뻐요', <br/>, '다만 하리가 너무 커서 줄야야할 거 같아요']",,0,1,3,1,0,0,0,0,0
링징링징,2021.11.27,2091476,0,1, 172cm, 57kg,D/GRAY/M,"['가격이 비싸서 고민했는데 고민한 게 무색할 만큼 예뻐요', <br/>, '다만 하리가 너무 커서 줄야야할 거 같아요']",https://image.msscdn.net/data/estimate/2091476_0/gallery_61a10bc7f0ca1.jpg.view,0,1,3,1,0,0,0,0,0
열무열매,2021.11.13,2142547,0,1, 162cm, 65kg,카키/FREE,"['부드럽고 편하기는 한데 고급지고 그러지는 않아요', <br/>, '딱 가격만큼 하는거같아요', <br/>, '막입기는 좋아요']",,0,2,2,2,0,0,0,0,0
비둘ㄱㅣ,2021.03.23,1794875,0,1, 162cm, 48kg,001,['네이비랑 같이 샀는데 화이트는 비침이 있어서 좀 그래요 일단 디자인이 마음에 듭니다'],,0,2,2,2,0,0,0,0,0
비둘ㄱㅣ,2021.03.16,1794875,0,1, 162cm, 48kg,001,['네이비도 샀는데 이건 더 마감이 별로에요. 귀엽고 좋긴한데 발송예정일도 속았어여'],https://image.msscdn.net/data/estimate/1794875_0/gallery_604f9bda0f595.jpg.view,0,2,2,2,0,0,0,0,0
